Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
cellular response to chemical stimulus%GObp%GO:0070887,0.2983543900133406,1.3559785280762109,0.2,0.20518854387878094,2843,21,Ifngr1;Jun;Rpl13a;Itga4;Vim;Ogt;H2-Q7;Msn;Raf1;Aqp1;Abcb4;Myb;Gclm;Jak2;Acaa2;Ehmt2;Pabpn1;S100a10;Hells;Ctsg;Alad,Ifngr1;Jun;Rpl13a;Itga4;Vim;Ogt;H2-Q7;Msn;Raf1;Aqp1
mitochondrion%GOcc%GO:0005739,-0.47617320926360857,-1.4707998902129977,0.0,0.20616535994297935,1923,28,Ogt;Stom;Raf1;Tspo;Ddx6;Zfp217;Oat;Hsdl1;Acaa2;Letm2;Cox8a;Cox7c;Uqcrb;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Ldhb;Slc25a4;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Atp5e;Dbi;Echdc2,Cox8a;Cox7c;Uqcrb;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Ldhb;Slc25a4;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Atp5e;Dbi;Echdc2
nucleobase-containing compound metabolic process%GObp%GO:0006139,-0.24077226098222645,-1.4580413241279857,0.0,0.207385273315423,2283,24,Jun;Ube2b;Smc4;Rpl5;Ppp4r2;Top2b;Acss2;Zbtb1;Mdn1;Acaa2;Ehmt2;Pabpn1;S100a10;Rps7;Dnase2a;Rps28;Rps25;Atp5j2;Rpl35a;Atp5l;Rbm3;Hells;Rfc2;Atp5e,Ppp4r2;Top2b;Acss2;Zbtb1;Mdn1;Acaa2;Ehmt2;Pabpn1;S100a10;Rps7;Dnase2a;Rps28;Rps25;Atp5j2;Rpl35a;Atp5l;Rbm3;Hells;Rfc2;Atp5e
response to oxygen-containing compound%GObp%GO:1901700,0.27425613359370266,1.3437507559363695,0.0,0.20876279593344357,1596,18,Jun;Rpl13a;Itga4;Vim;Ogt;Msn;Raf1;Tspo;Aqp1;Abcb4;Jak2;Ehmt2;Pabpn1;Rpl36al;Txn1;Elane;Ctsg;Alad,Jun;Rpl13a;Itga4;Vim;Ogt;Msn;Raf1;Tspo;Aqp1
developmental process%GObp%GO:0032502,0.2422759879151668,1.3463324562813885,0.0,0.21052344601962922,5960,47,Plac8;Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Erh;Ash1l;Ldah;Ddx6;Akirin1;Tspo2;Zfp217;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1;Krit1;Arid4a;Jak2;Patz1;Ehmt2;Macf1;Kdm5a;Spn;Mosmo;S100a10;Rps7;Dnase2a;Ptpn18;Adgrg1;Hells;Uqcrq;Dbi;Prtn3;Lgals1,Plac8;Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Erh;Ash1l;Ldah;Ddx6;Akirin1;Tspo2;Zfp217;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1
regulation of programmed cell death%GObp%GO:0043067,0.29233339102654354,1.3439570515705956,0.2,0.21218513685038526,1597,19,Plac8;Jun;Ube2b;Itga4;Scin;Gadd45a;Raf1;Tspo;Aqp1;Runx3;Krit1;Gclm;Jak2;Acaa2;Cdk19;Rps7;Slc25a4;Hells;Lgals1,Plac8;Jun;Ube2b;Itga4;Scin;Gadd45a;Raf1;Tspo;Aqp1
regulation of signal transduction%GObp%GO:0009966,0.29102264518924126,1.3390612703746707,0.0,0.21287497187170032,2926,23,Trim12a;Ifngr1;Jun;Ube2b;Ptpre;Ogt;Ccdc88a;Gadd45a;Raf1;Ash1l;Rpl5;Runx3;Pik3ip1;Trim34a;Gclm;Jak2;Acaa2;Macf1;Mosmo;Rps7;Adgrg1;Slc25a4;Hells,Trim12a;Ifngr1;Jun;Ube2b;Ptpre;Ogt;Ccdc88a;Gadd45a;Raf1
intracellular membrane-bounded organelle%GOcc%GO:0043231,-0.25430746819678574,-1.4469369715540021,0.0,0.2185000395976875,11713,96,Plac8;Trim12a;Ifngr1;H2-Q6;Jun;Ube2b;Mllt10;Ptpre;Vim;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Ndrg1;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Myb;Zbtb1;Trim34a;Mdn1;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Cox7c;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2,H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Cox7c;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2
catalytic activity%GOmf%GO:0003824,-0.27682319527876287,-1.4321830257454884,0.0,0.22428978719071377,5613,45,Trim12a;Car1;Ube2b;Gnb4;Ptpre;Ogt;Raf1;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Top2b;Acss2;Trim34a;Gclm;Oat;Jak2;Acaa2;Dhx40;Ehmt2;Macf1;Cdk19;Kdm5a;Trib2;Galnt6;Dnase2a;Cox8a;Cox7c;Atp5j2;Atp5l;Ldhb;Ptpn18;Hells;Cox6c;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Prtn3;Ctsg;Alad;Echdc2,Cox6c;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Prtn3;Ctsg;Alad;Echdc2
endomembrane system%GOcc%GO:0012505,0.2032891966285505,1.3195718784918502,0.0,0.23391494002181024,4128,39,Trim12a;Ifngr1;H2-Q6;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Raf1;Tspo;Aqp1;Ash1l;Ldah;Ttc3;Abcb4;Rpl5;Akirin1;Tspo2;Ndrg1;Npc2;Zbtb1;H2-Q4;Tgoln1;Macf1;Atp8a1;Mosmo;Tmem230;Galnt6;S100a10;Rps28;Atp5j2;Rpl41;Ost4;Rpl36al;Krtcap2;Elane;Dbi;Prtn3;Ctsg,Trim12a;Ifngr1;H2-Q6;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Raf1;Tspo;Aqp1;Ash1l;Ldah;Ttc3;Abcb4;Rpl5;Akirin1;Tspo2
protein-containing complex binding%GOmf%GO:0044877,0.35245685330282905,1.3137896166192813,0.0,0.23751363140676118,1575,23,H2-Q6;Jun;Mllt10;Gnb4;Itga4;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Raf1;Samd14;Gclm;H2-Q4;Macf1;Letm2;Capza2;Uqcrb;Adgrg1;Rbm3;Ndufa4;Atp5e;Alad,H2-Q6;Jun;Mllt10;Gnb4;Itga4;Vim;Ogt;Scin;Ccdc88a;H2-Q7
vesicle%GOcc%GO:0031982,0.3161620314223069,1.3047037428120984,0.16666666666666666,0.24206123146535588,2225,20,Ifngr1;H2-Q6;Itga4;Vim;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Aqp1;Abcb4;Ndrg1;H2-Q4;Tgoln1;Atp8a1;Tmem230;Elane;Dbi;Prtn3;Ctsg,Ifngr1;H2-Q6;Itga4;Vim;Ogt;Ccdc88a;H2-Q7;Msn;Stom
response to other organism%GObp%GO:0051707,0.38296138101015065,1.3068257414684954,0.0,0.2457288258814976,1575,17,Plac8;Trim12a;Ifngr1;Rpl13a;Vim;Ogt;H2-Q7;Aqp1;Zbtb1;Trim34a;Jak2;Tspan32;Spn;Pabpn1;Rpl39;Elane;Ctsg,Plac8;Trim12a;Ifngr1;Rpl13a;Vim;Ogt;H2-Q7
cellular response to stimulus%GObp%GO:0051716,0.3176638362340426,1.2919752294122815,0.0,0.24767464237603437,7203,36,Ifngr1;Jun;Ube2b;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Ccdc88a;H2-Q7;Rsu1;Msn;Gadd45a;Raf1;Aqp1;Smc4;Abcb4;Samd14;Ndrg1;Myb;Zbtb1;Gclm;Jak2;Acaa2;Ehmt2;Macf1;Tspan32;Spn;Pabpn1;S100a10;Adgrg1;Hells;Rfc2;Ctsg;Alad,Ifngr1;Jun;Ube2b;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Ccdc88a;H2-Q7;Rsu1;Msn;Gadd45a;Raf1
regulation of cellular metabolic process%GObp%GO:0031323,0.24611626233428097,1.2768161659379809,0.0,0.2599054889131225,5952,43,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Rpl13a;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Aqp1;Ash1l;Ddx6;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;Spn;Trib2;S100a10;Rps7;Slc25a4;Rbm3;Ndufa4;Txn1;Elane;Rfc2;Dbi;Alad,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Rpl13a;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Aqp1;Ash1l;Ddx6;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a
positive regulation of macromolecule biosynthetic process%GObp%GO:0010557,0.2864862616994954,1.2583360156087149,0.0,0.26552506705178464,1839,18,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1;Kdm5a;S100a10;Rbm3;Rfc2,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1
anion binding%GOmf%GO:0043168,0.29042156523552987,1.2644021962383405,0.25,0.2664031261359505,2329,19,Ube2b;Ogt;Scin;Raf1;Smc4;Abcb4;Ddx6;Top2b;Acss2;Runx3;Krit1;Oat;Jak2;Dhx40;Atp8a1;Cdk19;Trib2;Hells;Rfc2,Ube2b;Ogt;Scin;Raf1;Smc4;Abcb4;Ddx6;Top2b;Acss2;Runx3;Krit1;Oat;Jak2;Dhx40;Atp8a1;Cdk19;Trib2
regulation of metabolic process%GObp%GO:0019222,0.22684223890231833,1.2627054874158283,0.0,0.2670261872395094,6855,44,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Rpl13a;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Aqp1;Ash1l;Ddx6;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;Spn;Trib2;S100a10;Rps7;Slc25a4;Rbm3;Hells;Ndufa4;Txn1;Elane;Rfc2;Dbi;Alad,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Rpl13a;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Aqp1;Ash1l;Ddx6;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a
positive regulation of macromolecule metabolic process%GObp%GO:0010604,0.2793900070553119,1.2693996911500358,0.0,0.267331360024926,3502,27,Plac8;Ifngr1;Jun;Ube2b;Mllt10;Vim;Ogt;Ccdc88a;Msn;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1;Kdm5a;Spn;Trib2;S100a10;Rps7;Rbm3;Txn1;Elane;Rfc2,Plac8;Ifngr1;Jun;Ube2b;Mllt10;Vim;Ogt;Ccdc88a;Msn;Raf1
cation binding%GOmf%GO:0043169,0.26205606458034986,1.2652140039463378,0.0,0.2679588984287404,3698,22,Trim12a;Car1;Mllt10;Itga4;Scin;Raf1;Ash1l;Smap2;Ttc3;Top2b;Zbtb1;Trim34a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Kdm5a;Galnt6;S100a10;Myl10;Alad,Trim12a;Car1;Mllt10;Itga4;Scin;Raf1;Ash1l;Smap2;Ttc3;Top2b;Zbtb1;Trim34a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Kdm5a;Galnt6;S100a10
metal ion binding%GOmf%GO:0046872,0.26205606458034986,1.2452674909755446,0.2,0.2723809523809524,3598,22,Trim12a;Car1;Mllt10;Itga4;Scin;Raf1;Ash1l;Smap2;Ttc3;Top2b;Zbtb1;Trim34a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Kdm5a;Galnt6;S100a10;Myl10;Alad,Trim12a;Car1;Mllt10;Itga4;Scin;Raf1;Ash1l;Smap2;Ttc3;Top2b;Zbtb1;Trim34a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Kdm5a;Galnt6;S100a10
positive regulation of RNA metabolic process%GObp%GO:0051254,0.32197891964847386,1.2293980060897762,0.25,0.2875837357843901,1735,15,Plac8;Jun;Mllt10;Ogt;Raf1;Ash1l;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1;Kdm5a;S100a10;Rbm3,Plac8;Jun;Mllt10;Ogt;Raf1;Ash1l;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1
non-membrane-bounded organelle%GOcc%GO:0043228,0.18479397607161632,1.2352456952869109,0.0,0.2893158468690811,4507,47,Trim12a;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Ccdc88a;Msn;Stom;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Samd14;Ndrg1;Tbcel;Ppp4r2;Top2b;Runx3;Zbtb1;Mdn1;Krit1;Hsdl1;Jak2;Ehmt2;Macf1;Trib2;Rps7;Anapc16;Ccdc86;Capza2;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Rpl36al;Rpl22l1;Hells;Rfc2;Dbi;Ctsg,Trim12a;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Ccdc88a;Msn;Stom;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Samd14;Ndrg1;Tbcel;Ppp4r2;Top2b;Runx3;Zbtb1;Mdn1;Krit1
response to stress%GObp%GO:0006950,0.297264797971235,1.2254123693660273,0.0,0.291893856779353,3342,28,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Rpl13a;Vim;H2-Q7;Gadd45a;Raf1;Tspo;Aqp1;Smc4;Zbtb1;Trim34a;Gclm;Jak2;Acaa2;Ehmt2;Macf1;Tspan32;Spn;Rpl39;Rbm3;Elane;Rfc2;Dbi;Ctsg,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Rpl13a;Vim;H2-Q7;Gadd45a;Raf1;Tspo;Aqp1
intracellular non-membrane-bounded organelle%GOcc%GO:0043232,0.18479397607161632,1.2192501249516141,0.3333333333333333,0.30793865521858566,4507,47,Trim12a;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Ccdc88a;Msn;Stom;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Samd14;Ndrg1;Tbcel;Ppp4r2;Top2b;Runx3;Zbtb1;Mdn1;Krit1;Hsdl1;Jak2;Ehmt2;Macf1;Trib2;Rps7;Anapc16;Ccdc86;Capza2;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Rpl36al;Rpl22l1;Hells;Rfc2;Dbi;Ctsg,Trim12a;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Ccdc88a;Msn;Stom;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Samd14;Ndrg1;Tbcel;Ppp4r2;Top2b;Runx3;Zbtb1;Mdn1;Krit1
positive regulation of biosynthetic process%GObp%GO:0009891,0.23703790591935978,1.1991355990693924,0.0,0.35087241003271535,2010,19,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1;Kdm5a;S100a10;Rbm3;Rfc2;Dbi,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1
"regulation of transcription, DNA-templated%GObp%GO:0006355",0.30164483798138536,1.193088095371991,0.4,0.35562677873234566,3271,23,Plac8;Trim12a;Jun;Mllt10;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Runx3;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;Trib2;S100a10;Txn1;Elane,Plac8;Trim12a;Jun;Mllt10;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Runx3;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;Trib2;S100a10
positive regulation of metabolic process%GObp%GO:0009893,0.28656455193067043,1.188828575776522,0.0,0.3569786233264574,3847,33,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Ash1l;Rpl5;Akirin1;Runx3;Myb;Trim34a;Arid4a;Jak2;Patz1;Kdm5a;Spn;Trib2;S100a10;Rps7;Slc25a4;Rbm3;Txn1;Elane;Rfc2;Dbi,Plac8;Trim12a;Ifngr1;Jun;Ube2b;Mllt10;Vim;Ogt;Ccdc88a;Msn;Gadd45a;Raf1;Tspo;Ash1l
plasma membrane bounded cell projection%GOcc%GO:0120025,0.3395530331612377,1.193209476411568,0.3333333333333333,0.35809200694696874,2393,16,Ifngr1;Itga4;Vim;Ogt;Ccdc88a;Msn;Raf1;Aqp1;Ddx6;Samd14;Macf1;Spn;Mosmo;Adgrg1;Rbm3;Txn1,Ifngr1;Itga4;Vim;Ogt;Ccdc88a;Msn;Raf1;Aqp1;Ddx6;Samd14
regulation of signaling%GObp%GO:0023051,0.27923512732796396,1.1862784570069138,0.0,0.36201121670042063,3502,25,Trim12a;Ifngr1;Jun;Ube2b;Ptpre;Ogt;Ccdc88a;Gadd45a;Raf1;Tspo;Ash1l;Rpl5;Runx3;Pik3ip1;Trim34a;Gclm;Jak2;Acaa2;Macf1;Mosmo;Rps7;Adgrg1;Slc25a4;Hells;Dbi,Trim12a;Ifngr1;Jun;Ube2b;Ptpre;Ogt;Ccdc88a;Gadd45a;Raf1;Tspo;Ash1l
metabolic process%GOmf%GO:0008152,-0.254590300014442,-1.3440955298294779,0.25,0.36748838695406394,3158,24,Trim12a;Ube2b;Ptpre;Raf1;Ash1l;Ttc3;Trim34a;Jak2;Ehmt2;Cdk19;Kdm5a;Trib2;Dnase2a;Cox8a;Cox7c;Atp5j2;Atp5l;Ptpn18;Cox6c;Uqcrq;Elane;Atp5e;Prtn3;Ctsg,Dnase2a;Cox8a;Cox7c;Atp5j2;Atp5l;Ptpn18;Cox6c;Uqcrq;Elane;Atp5e;Prtn3;Ctsg
regulation of protein modification process%GObp%GO:0031399,0.2277563893308186,1.1719304534835562,0.0,0.3907755468599654,1584,18,Jun;Ube2b;Ogt;Ccdc88a;Gadd45a;Raf1;Tspo;Rpl5;Ppp4r2;Myb;Jak2;Ehmt2;Kdm5a;Spn;Trib2;Rps7;Txn1;Dbi,Jun;Ube2b;Ogt;Ccdc88a;Gadd45a;Raf1;Tspo;Rpl5;Ppp4r2;Myb;Jak2;Ehmt2;Kdm5a;Spn;Trib2;Rps7
DISEASE%REACTOME%R-HSA-1643685.14,0.237937979615596,1.1637388969986622,0.2,0.4061778803479496,1453,19,Ifngr1;Jun;Gnb4;Rpl13a;Itga4;Msn;Raf1;Abcb4;Gclm;Arid4a;Jak2;Pabpn1;Rps7;Anapc16;Rpl39;Rps25;Rpl22l1;Slc25a4;Ctsg,Ifngr1;Jun;Gnb4;Rpl13a;Itga4;Msn;Raf1
nucleic acid binding%GOmf%GO:0003676,0.2197507712074447,1.150477517203414,0.3333333333333333,0.4212261372040261,3484,26,Jun;Rpl13a;Vim;Ogt;Msn;Erh;Ash1l;Smc4;Ddx6;Rpl5;Zfp217;Top2b;Runx3;Myb;Zbtb1;Arid4a;Dhx40;Patz1;Ehmt2;Kdm5a;Pabpn1;Rps7;Rpl41;Rpl22l1;Rbm3;Rfc2,Jun;Rpl13a;Vim;Ogt;Msn;Erh;Ash1l;Smc4;Ddx6;Rpl5;Zfp217;Top2b;Runx3;Myb;Zbtb1;Arid4a;Dhx40;Patz1;Ehmt2
membrane protein complex%GOcc%GO:0098796,-0.3916697361142438,-1.3070057195443128,0.125,0.44616298408172966,1219,22,H2-Q6;Gnb4;Itga4;H2-Q7;H2-Q4;Jak2;Tspan32;S100a10;Cox8a;Cox7c;Uqcrb;Atp5j2;Atp5l;Cox6b1;Ndufb2;Ost4;Slc25a4;Krtcap2;Ndufa4;Cox6c;Uqcrq;Atp5e,Cox8a;Cox7c;Uqcrb;Atp5j2;Atp5l;Cox6b1;Ndufb2;Ost4;Slc25a4;Krtcap2;Ndufa4;Cox6c;Uqcrq;Atp5e
positive regulation of response to stimulus%GObp%GO:0048584,0.19656599677859476,1.12737075223756,0.25,0.4520603335252962,2320,22,Trim12a;H2-Q6;Jun;Ube2b;Ccdc88a;H2-Q7;Gadd45a;Raf1;Akirin1;Runx3;Myb;Zbtb1;Trim34a;H2-Q4;Jak2;Macf1;Cdk19;Rps7;Adgrg1;Elane;Ctsg;Lgals1,Trim12a;H2-Q6;Jun;Ube2b;Ccdc88a;H2-Q7;Gadd45a;Raf1
cell junction%GOcc%GO:0030054,0.33815400273166285,1.128659348810887,0.2,0.4571973827699018,2102,19,Ifngr1;Itga4;Scin;Rsu1;Msn;Aqp1;Ash1l;Abcb4;Ddx6;Rpl5;Samd14;Ndrg1;Krit1;Jak2;Macf1;Tmem230;Rps7;Rps25;Dbi,Ifngr1;Itga4;Scin;Rsu1;Msn;Aqp1;Ash1l;Abcb4;Ddx6;Rpl5;Samd14;Ndrg1
multicellular organismal process%GObp%GO:0032501,0.18652845014797853,1.1212921315495397,0.5,0.4591663637465164,7780,47,Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Erh;Ash1l;Ddx6;Tspo2;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1;Krit1;Gclm;Arid4a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a;Spn;S100a10;Rps7;Dnase2a;Ptpn18;Adgrg1;Hells;Uqcrq;Dbi;Prtn3;Ctsg;Lgals1,Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Erh;Ash1l;Ddx6;Tspo2;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1;Krit1;Gclm;Arid4a;Jak2;Patz1;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a;Spn
biological regulation%GOmf%GO:0065007,0.1972557358027437,1.1170560985152185,0.42857142857142855,0.46268889235083344,4845,26,Trim12a;Ifngr1;Jun;Ccdc88a;Raf1;Smap2;Abcb4;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Myb;Zbtb1;Krit1;Gclm;Patz1;Atp8a1;Cdk19;Kdm5a;Trib2;Rps7;Adgrg1;Krtcap2;Elane;Ctsg,Trim12a;Ifngr1;Jun;Ccdc88a;Raf1;Smap2;Abcb4;Rpl5;Akirin1;Zfp217;Ppp4r2;Runx3;Myb;Zbtb1;Krit1;Gclm;Patz1;Atp8a1;Cdk19;Kdm5a;Trib2
chromosome%GOcc%GO:0005694,0.25041602182036266,1.1082875949644067,0.0,0.4678298800436205,1264,16,Jun;Ube2b;Ogt;Ash1l;Smc4;Ddx6;Akirin1;Ppp4r2;Top2b;Runx3;Jak2;Ehmt2;Anapc16;Ccdc86;Hells;Rfc2,Jun;Ube2b;Ogt;Ash1l;Smc4;Ddx6;Akirin1;Ppp4r2;Top2b;Runx3
binding%GOmf%GO:0005488,0.21063821705782915,1.1024715796174214,0.2,0.4728603088612938,14113,89,Plac8;Trim12a;Ifngr1;Car1;H2-Q6;Jun;Ube2b;Mllt10;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Smap2;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Krit1;Gclm;H2-Q4;Arid4a;Oat;Jak2;Dhx40;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Trib2;Pabpn1;Galnt6;S100a10;Rps7;Capza2;Cox7c;Rpl39;Uqcrb;Rpl41;Ldhb;Rpl22l1;Ptpn18;Adgrg1;Slc25a4;Rbm3;Hells;Ndufa4;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1,Plac8;Trim12a;Ifngr1;Car1;H2-Q6;Jun;Ube2b;Mllt10;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Smap2;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Krit1;Gclm;H2-Q4;Arid4a;Oat
regulation of biological quality%GObp%GO:0065008,0.18740382276841885,1.0942509111483658,0.5,0.47920074518356964,4109,34,Plac8;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Msn;Raf1;Tspo;Aqp1;Abcb4;Rpl5;Tspo2;Npc2;Myb;Krit1;Gclm;Arid4a;Jak2;Acaa2;Macf1;Atp8a1;Letm2;Tspan32;Mosmo;Rps7;Dnase2a;Capza2;Adgrg1;Slc25a4;Txn1;Dbi;Ctsg,Plac8;Jun;Ube2b;Rpl13a;Vim;Ogt;Scin;Msn;Raf1;Tspo;Aqp1;Abcb4;Rpl5;Tspo2;Npc2;Myb;Krit1;Gclm;Arid4a;Jak2;Acaa2;Macf1;Atp8a1;Letm2;Tspan32;Mosmo
