Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
regulation of nitrogen compound metabolic process%GObp%GO:0051171,0.4146235851840574,1.665977810707095,0.0,0.023076923076923078,5572,32,Trim12a;Apoe;Jund;Lmo2;Adipor2;Trim34a;Tnfsf10;Stat1;Akap13;Stat3;Psmb8;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Aplp2;Hlf;Cyp51;Ncor1;Rb1cc1;Gstp1;Alad;Rpl38;Rplp1;Rbm3;Uqcc2;Rps26,Trim12a;Apoe;Jund;Lmo2;Adipor2;Trim34a;Tnfsf10;Stat1;Akap13;Stat3;Psmb8;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Aplp2
ion binding%GOmf%GO:0043167,0.409241396887941,1.6683501220555284,0.0,0.0234375,5317,27,Trim12a;Apoe;Gdpd3;Wdfy1;Lmo2;Adipor2;Trim34a;Tap1;Tnfsf10;Wnk1;Scd2;Akap13;Runx1;Aplp2;Rfk;Cyp51;Rras;Atp1a1;Gstp1;Crip1;Rpl37;Alad;Tuba1b;Rps29;Rpl37a;Mpo;S100a11,Trim12a;Apoe;Gdpd3;Wdfy1;Lmo2;Adipor2;Trim34a;Tap1;Tnfsf10;Wnk1;Scd2;Akap13
animal organ development%GObp%GO:0048513,0.4211283571230636,1.669413880679119,0.0,0.02380952380952381,3363,22,Meg3;Lmo2;Mpl;Akap13;Numa1;Stat3;Ltb;Glg1;Angpt1;Runx1;Maf;Nrip1;Aplp2;Prtn3;Insig1;Hlf;Rras;Ncor1;Ly6e;Rb1cc1;Rpl38;Lgals1,Meg3;Lmo2;Mpl;Akap13;Numa1;Stat3;Ltb;Glg1;Angpt1;Runx1;Maf;Nrip1;Aplp2;Prtn3;Insig1;Hlf;Rras;Ncor1;Ly6e;Rb1cc1
endomembrane system%GOcc%GO:0012505,0.3665761603456921,1.652889471778539,0.0,0.02389705882352941,4128,35,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Mettl7a1;Wdfy1;H2-Q4;Tap1;Mpl;Ndrg1;Scd2;H2-Q6;Numa1;Fads1;Glg1;Ifi27;Tmed5;Clec2d;Prtn3;Insig1;Cyp51;Atp1a1;Rb1cc1;Rps28;Ssr4;Rps12;Sec61g;Ost4;Ctsg;Ranbp1;Rps29;Rps26;Rpl41;Mpo,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Mettl7a1;Wdfy1;H2-Q4;Tap1;Mpl;Ndrg1;Scd2;H2-Q6;Numa1;Fads1
membrane%GOcc%GO:0016020,0.333784092822044,1.6709671089422293,0.0,0.024193548387096774,9651,53,Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;H2-Q4;Adipor2;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Wnk1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Ltb;Glg1;Gnb4;Angpt1;Ifi27;Muc13;Pdzk1ip1;Arid1b;Tmed5;Aplp2;Clec2d;Prtn3;Insig1;Cyp51;Rras;Atp1a1;Smim5;Ly6e;Rb1cc1;Gstp1;Ssr4;Cox5b;Sec61g;Ost4;Ctsg;Tuba1b;Cox6c;Atp5e;Uqcc2;Uqcrb;Ndufv3;Cox7a2;Cox6b1;Arhgdib,Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;H2-Q4;Adipor2;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Wnk1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Ltb;Glg1;Gnb4;Angpt1;Ifi27;Muc13;Pdzk1ip1;Arid1b;Tmed5;Aplp2;Clec2d;Prtn3;Insig1
regulation of cell communication%GObp%GO:0010646,0.3313770160492869,1.6545556658934772,0.0,0.02425373134328358,3491,27,Trim12a;Apoe;Wdfy1;Trim34a;Tnfsf10;Stat1;Wnk1;Akap13;Numa1;Stat3;Glg1;Angpt1;Runx1;Vgll4;Aplp2;Insig1;Rras;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1;Rps12;Rpl37;Rps20;Uqcc2;Arhgdib,Trim12a;Apoe;Wdfy1;Trim34a;Tnfsf10;Stat1;Wnk1;Akap13;Numa1;Stat3;Glg1;Angpt1;Runx1;Vgll4;Aplp2;Insig1;Rras;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1
regulation of biological process%GObp%GO:0050789,0.3924088511700051,1.655483052434167,0.0,0.024621212121212124,12629,67,Trim12a;Apoe;H2-Eb1;Tspan32;H2-Q7;Meg3;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Akap13;H2-Q6;Numa1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Aplp2;Clec2d;Prtn3;Insig1;Hlf;Cyp51;Rras;Atp1a1;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1;Rps12;Crip1;Rpl37;Rps20;Alad;Rpl38;Ctsg;Ranbp1;Rplp1;Rps29;Rbm3;Uqcc2;Rps15a;Cox7a2;Rps26;Mpo;S100a11;Lgals1;Arhgdib,Trim12a;Apoe;H2-Eb1;Tspan32;H2-Q7;Meg3;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Akap13;H2-Q6;Numa1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4
protein-containing complex%GOcc%GO:0032991,-0.35466040891523404,-1.6749580705727143,0.0,0.026240458015267178,5831,64,Apoe;H2-Eb1;Tspan32;H2-Q7;Jund;H2-Q4;Lmo2;Tap1;Stat1;H2-Q6;Numa1;Stat3;Psmb8;Gnb4;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Insig1;Hlf;Atp1a1;Ncor1;Gclm;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Rpl34;Ranbp1;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Cox6b1;Lgals1,Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Rpl34;Ranbp1;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Cox6b1;Lgals1
integral component of membrane%GOcc%GO:0016021,0.32263830028210627,1.619140899733135,0.0,0.02640845070422535,5968,28,Gdpd3;H2-Eb1;Tspan32;H2-Q7;Adipor2;Tap1;Mpl;Tnfsf10;Scd2;Fads1;Ltb;Glg1;Muc13;Pdzk1ip1;Tmed5;Aplp2;Clec2d;Insig1;Cyp51;Atp1a1;Smim5;Ssr4;Sec61g;Ost4;Cox6c;Uqcrb;Ndufv3;Cox7a2,Gdpd3;H2-Eb1;Tspan32;H2-Q7;Adipor2;Tap1;Mpl;Tnfsf10;Scd2;Fads1;Ltb;Glg1;Muc13;Pdzk1ip1;Tmed5;Aplp2;Clec2d;Insig1;Cyp51;Atp1a1
regulation of biosynthetic process%GObp%GO:0009889,0.3560253573540863,1.6243474243137306,0.0,0.026785714285714284,4099,24,Trim12a;Apoe;Jund;Lmo2;Trim34a;Stat1;Stat3;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Insig1;Hlf;Atp1a1;Ncor1;Rb1cc1;Gstp1;Rpl38;Rplp1;Rbm3;Uqcc2,Trim12a;Apoe;Jund;Lmo2;Trim34a;Stat1;Stat3;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Insig1;Hlf;Atp1a1;Ncor1;Rb1cc1;Gstp1
intrinsic component of membrane%GOcc%GO:0031224,0.3197697399336835,1.6313628994870002,0.0,0.02717391304347826,6154,30,Gdpd3;H2-Eb1;Tspan32;H2-Q7;Adipor2;Tap1;Mpl;Tnfsf10;Ly6a;Scd2;Fads1;Ltb;Glg1;Muc13;Pdzk1ip1;Tmed5;Aplp2;Clec2d;Insig1;Cyp51;Atp1a1;Smim5;Ly6e;Ssr4;Sec61g;Ost4;Cox6c;Uqcrb;Ndufv3;Cox7a2,Gdpd3;H2-Eb1;Tspan32;H2-Q7;Adipor2;Tap1;Mpl;Tnfsf10;Ly6a;Scd2;Fads1;Ltb;Glg1;Muc13;Pdzk1ip1;Tmed5;Aplp2;Clec2d;Insig1;Cyp51;Atp1a1;Smim5;Ly6e
regulation of metabolic process%GOmf%GO:0019222,0.39682592250916776,1.5895894017163834,0.0,0.03082191780821918,2426,16,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Rpl37;Rps20;Rplp1,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf
regulation of primary metabolic process%GOmf%GO:0080090,0.39682592250916776,1.5945611137829658,0.0,0.03125,2385,16,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Rpl37;Rps20;Rplp1,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf
negative regulation of cellular metabolic process%GObp%GO:0031324,0.39309387875027996,1.5627923616407733,0.16666666666666666,0.0472972972972973,2567,18,Apoe;Jund;Wnk1;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4;Insig1;Atp1a1;Ncor1;Gstp1;Alad;Rps26,Apoe;Jund;Wnk1;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4;Insig1;Atp1a1;Ncor1
organic substance biosynthetic process%GObp%GO:1901576,-0.30584747821724045,-1.5783428713908172,0.0,0.05113525151693091,2170,36,Apoe;Jund;Stat1;Scd2;Fads1;Stat3;Angpt1;Rfk;Insig1;Eif4b;Cyp51;Gclm;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1,Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1
intracellular anatomical structure%GOcc%GO:0005622,-0.39457732848168986,-1.5811130042514696,0.0,0.053180661577608146,14420,104,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Trim34a;Tap1;Mpl;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Gnb4;Runx1;Maf;Ifi27;Muc13;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2,Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2
cytoplasm%GOcc%GO:0005737,-0.4049693358000261,-1.5538954479604965,0.0,0.05442465366129488,11554,91,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Mettl7a1;Wdfy1;H2-Q4;Trim34a;Tap1;Mpl;Ndrg1;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Gnb4;Maf;Ifi27;Muc13;Tsc22d3;Arid1b;Nrip1;Tmed5;Rfk;Clec2d;Prtn3;Insig1;Eif4b;Cyp51;Ankrd12;Rras;Atp1a1;Ncor1;Prr13;Gclm;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2,Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Arhgdib;Echdc2
cellular biosynthetic process%GObp%GO:0044249,-0.34658507474351,-1.5489069198113197,0.2,0.05498000727008361,2093,34,Apoe;Jund;Stat1;Scd2;Fads1;Stat3;Angpt1;Rfk;Eif4b;Gclm;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1,Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1
endoplasmic reticulum%GOcc%GO:0005783,0.3112175839620433,1.5393461437880043,0.0,0.05666666666666667,1842,21,Apoe;Gdpd3;H2-Q7;Mettl7a1;H2-Q4;Tap1;Scd2;H2-Q6;Fads1;Tmed5;Clec2d;Insig1;Cyp51;Atp1a1;Rps28;Ssr4;Sec61g;Ost4;Rps29;Rps26;Rpl41,Apoe;Gdpd3;H2-Q7;Mettl7a1;H2-Q4;Tap1;Scd2;H2-Q6;Fads1
regulation of nitrogen compound metabolic process%GOmf%GO:0051171,0.39682592250916776,1.529919101410356,0.0,0.05756578947368421,2385,16,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Rpl37;Rps20;Rplp1,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf
cellular process%GOmf%GO:0009987,0.35569757973636806,1.513570440098854,0.0,0.060064935064935064,5447,21,Trim12a;Apoe;Trim34a;Tap1;Mpl;Tnfsf10;Wnk1;Akap13;Stat3;Ltb;Rfk;Eif4b;Atp1a1;Gstp1;Sec61g;Ctsg;Tuba1b;Cox6c;Atp5e;Cox7a2;Mpo,Trim12a;Apoe;Trim34a;Tap1;Mpl;Tnfsf10;Wnk1;Akap13;Stat3;Ltb
negative regulation of nitrogen compound metabolic process%GObp%GO:0051172,0.3880712533418161,1.4967973057555153,0.14285714285714285,0.06487341772151899,2408,16,Apoe;Jund;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4;Cyp51;Ncor1;Gstp1;Alad;Rps26,Apoe;Jund;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4
protein metabolic process%GObp%GO:0019538,-0.25850284010054286,-1.532524549752758,0.0,0.06514872334824955,3718,31,Trim12a;Apoe;Tspan32;Trim34a;Wnk1;Psmb8;Ifi27;Prtn3;Eif4b;Rb1cc1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Rpl38;Ost4;Ctsg;Rplp1;Rps29;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1,Rb1cc1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Rpl38;Ost4;Ctsg;Rplp1;Rps29;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1
response to stress%GObp%GO:0006950,0.35996622400420497,1.4974585591772127,0.16666666666666666,0.06570512820512821,3342,25,Trim12a;Apoe;H2-Eb1;Tspan32;H2-Q7;Adipor2;Trim34a;Tap1;Stat1;Fads1;Stat3;Runx1;Ifi27;Tsc22d3;Clec2d;Insig1;Gclm;Gstp1;Crip1;Fau;Ctsg;Sem1;Rbm3;Rpl39;Mpo,Trim12a;Apoe;H2-Eb1;Tspan32;H2-Q7;Adipor2;Trim34a;Tap1
regulation of cell population proliferation%GObp%GO:0042127,0.3878120881806795,1.485780444805557,0.0,0.0671875,1759,15,Apoe;Tspan32;Jund;Mpl;Ndrg1;Stat1;Stat3;Angpt1;Runx1;Vgll4;Ncor1;Rb1cc1;Gstp1;Rps15a;S100a11,Apoe;Tspan32;Jund;Mpl;Ndrg1;Stat1;Stat3;Angpt1;Runx1
SIGNALING PATHWAYS%REACTOME DATABASE ID RELEASE 78%162582,0.3559568514497964,1.472718614349906,0.0,0.07407407407407408,2322,16,Apoe;Jund;Tnfsf10;Stat1;Akap13;Psmb8;Gnb4;Angpt1;Muc13;Nrip1;Tmed5;Eif4b;Ncor1;Tuba1b;Sem1;Arhgdib,Apoe;Jund;Tnfsf10;Stat1;Akap13;Psmb8;Gnb4;Angpt1;Muc13;Nrip1;Tmed5
response to organic substance%GObp%GO:0010033,0.3396729277345405,1.45151187218016,0.2,0.07981927710843374,2977,23,H2-Eb1;H2-Q7;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Scd2;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1;Alad;Ctsg;Ranbp1;Tuba1b,H2-Eb1;H2-Q7;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Scd2;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1
biological regulation%GOmf%GO:0065007,0.326713784323819,1.4547997399819759,0.0,0.08079268292682927,4845,28,Trim12a;Apoe;Jund;Lmo2;Mpl;Tnfsf10;Ly6a;Stat1;Wnk1;Akap13;Stat3;Ltb;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Gclm;Ly6e;Gstp1;Rpl37;Rps20;Ctsg;Ranbp1;Rplp1;Arhgdib,Trim12a;Apoe;Jund;Lmo2;Mpl;Tnfsf10;Ly6a;Stat1;Wnk1;Akap13;Stat3;Ltb;Runx1;Maf
metabolic process%GObp%GO:0008152,-0.20311717580129066,-1.47811119188992,0.0,0.08863443596268025,7884,63,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;Meg3;Jund;Adipor2;Trim34a;Stat1;Wnk1;Scd2;Fads1;Stat3;Ltb;Psmb8;Angpt1;Maf;Ifi27;Aplp2;Rfk;Prtn3;Insig1;Eif4b;Cyp51;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Uqcrb;Ndufv3;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Echdc2,Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Uqcrb;Ndufv3;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Echdc2
regulation of localization%GObp%GO:0032879,0.35392935858388785,1.4347469414963994,0.25,0.08928571428571429,2965,19,Trim12a;Apoe;Adipor2;Trim34a;Wnk1;Numa1;Stat3;Angpt1;Runx1;Ifi27;Prtn3;Insig1;Cyp51;Rras;Atp1a1;Gstp1;Uqcc2;S100a11;Arhgdib,Trim12a;Apoe;Adipor2;Trim34a;Wnk1;Numa1;Stat3;Angpt1;Runx1;Ifi27;Prtn3;Insig1;Cyp51;Rras;Atp1a1
nitrogen compound metabolic process%GObp%GO:0006807,-0.23572071817858017,-1.454186273998587,0.0,0.09402830788804072,6123,48,Trim12a;Apoe;Gdpd3;Tspan32;Meg3;Jund;Trim34a;Stat1;Wnk1;Stat3;Psmb8;Angpt1;Ifi27;Rfk;Prtn3;Eif4b;Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1,Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1
regulation of biological quality%GObp%GO:0065008,0.4077499870444328,1.421333644563623,0.25,0.09411764705882353,4109,18,Apoe;Tspan32;Adipor2;Mpl;Stat1;Wnk1;Stat3;Angpt1;Runx1;Muc13;Aplp2;Insig1;Atp1a1;Ncor1;Gclm;Rb1cc1;Ctsg;Uqcc2,Apoe;Tspan32;Adipor2;Mpl;Stat1;Wnk1;Stat3;Angpt1;Runx1;Muc13;Aplp2;Insig1;Atp1a1;Ncor1;Gclm;Rb1cc1
intracellular organelle%GOcc%GO:0043229,-0.3244862334879479,-1.4694514321288565,0.0,0.09706147911023559,12770,93,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Trim34a;Tap1;Mpl;Ndrg1;Stat1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Hlf;Cyp51;Ankrd12;Atp1a1;Tagln2;Ncor1;Prr13;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Echdc2,Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Echdc2
organonitrogen compound metabolic process%GObp%GO:1901564,-0.2327739355364829,-1.4205754351245057,0.0,0.10178117048346055,4649,39,Trim12a;Apoe;Gdpd3;Tspan32;Trim34a;Wnk1;Psmb8;Angpt1;Ifi27;Rfk;Prtn3;Eif4b;Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Ctsg;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1,Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Ctsg;Rplp1;Rps29;Atp5e;Rbm3;Rpl39;Rpl37a;Rpl28;Rps26;Rpl41;Rpl35a;Rpl22l1
DISEASE%REACTOME%R-HSA-1643685.14,-0.3034340951242191,-1.4135009600312762,0.2,0.1049618320610687,1453,18,Stat1;Psmb8;Gnb4;Muc13;Atp1a1;Ncor1;Gclm;Rpl32;Rpl37;Rps25;Ctsg;Ranbp1;Rplp1;Sem1;Rpl39;Rps15a;Rps26;Rpl22l1,Atp1a1;Ncor1;Gclm;Rpl32;Rpl37;Rps25;Ctsg;Ranbp1;Rplp1;Sem1;Rpl39;Rps15a;Rps26;Rpl22l1
negative regulation of macromolecule metabolic process%GObp%GO:0010605,0.40085055007031184,1.3882348191290383,0.0,0.11337209302325582,2927,19,Apoe;Meg3;Jund;Adipor2;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4;Cyp51;Ncor1;Gstp1;Alad;Rbm3;Rps26,Apoe;Meg3;Jund;Adipor2;Stat3;Glg1;Angpt1;Runx1;Maf;Ifi27;Tsc22d3;Nrip1;Vgll4
