Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
protein modification process%GObp%GO:0036211,0.3725462355554143,1.8905412470006324,0.0,0.013451929940152638,2424,20,Trim12a;Tgm2;Gcnt2;Hipk1;Ifi27;Etf1;Trim56;Trim34a;Ptprc;Usp8;Slc35c2;Pgap2;Trim47;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2;Ost4;Hint1,Trim12a;Tgm2;Gcnt2;Hipk1;Ifi27;Etf1;Trim56;Trim34a;Ptprc;Usp8;Slc35c2;Pgap2;Trim47;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2
immune response%GObp%GO:0006955,0.5027089591062378,2.2376193010457475,0.0,0.013990007137758744,1506,23,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;H2-Q6;Ltb;H2-Eb1;H2-Ab1;Ifi27;Trim56;Trim34a;Tnfsf10;H2-Q4;H2-K1;Foxp1;Akirin2;H2-T23;Dtx3l;H2-T22;Rpl39;Lgals1,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;H2-Q6;Ltb;H2-Eb1;H2-Ab1;Ifi27;Trim56;Trim34a;Tnfsf10;H2-Q4;H2-K1;Foxp1;Akirin2
positive regulation of cell communication%GObp%GO:0010647,0.41679916150634233,2.2410903251615397,0.0,0.014726323302903941,1914,22,Trim12a;Cd74;Gcnt2;Hmgcr;Wdfy1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Foxp1;Usp8;Slc35c2;Madd;Nfkb1;Camk2d;Mcl1;Hint1;Pdcd4,Trim12a;Cd74;Gcnt2;Hmgcr;Wdfy1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Foxp1;Usp8;Slc35c2;Madd;Nfkb1
cellular protein modification process%GObp%GO:0006464,0.3725462355554143,1.8494828067948705,0.0,0.01748750892219843,2424,20,Trim12a;Tgm2;Gcnt2;Hipk1;Ifi27;Etf1;Trim56;Trim34a;Ptprc;Usp8;Slc35c2;Pgap2;Trim47;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2;Ost4;Hint1,Trim12a;Tgm2;Gcnt2;Hipk1;Ifi27;Etf1;Trim56;Trim34a;Ptprc;Usp8;Slc35c2;Pgap2;Trim47;Uvssa;Camk2d;Dtx3l;Ddb1;Tpst2
regulation of cell differentiation%GObp%GO:0045595,0.4720928319894192,1.819219538043271,0.0,0.018051622113237086,1690,17,Jund;Tgm2;Cd74;Stat1;Ctla2a;Gcnt2;Mpl;Lmo2;Apoe;Cyp51;Gpr171;Ptprc;Foxp1;Ldlr;Fdps;Myb;Pdcd4,Jund;Tgm2;Cd74;Stat1;Ctla2a;Gcnt2;Mpl;Lmo2;Apoe;Cyp51;Gpr171;Ptprc
positive regulation of signal transduction%GObp%GO:0009967,0.41679916150634233,1.8247229730656052,0.14285714285714285,0.01834755034460163,1565,22,Trim12a;Cd74;Gcnt2;Hmgcr;Wdfy1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Foxp1;Usp8;Slc35c2;Madd;Nfkb1;Camk2d;Mcl1;Hint1;Pdcd4,Trim12a;Cd74;Gcnt2;Hmgcr;Wdfy1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Foxp1;Usp8;Slc35c2;Madd;Nfkb1
cellular response to chemical stimulus%GObp%GO:0070887,0.3793436387722999,1.8330355487764325,0.0,0.018653342850344992,2843,23,Iigp1;H2-Q7;Jund;Tgm2;Cd74;Stat1;Gcnt2;Mpl;H2-Ab1;Ifi27;Lmo2;Rap1b;Foxp1;Pabpn1;Usp8;Nfkb1;Ldlr;Myb;Eps8;Hnrnpd;Crip1;Alad;Pdcd4,Iigp1;H2-Q7;Jund;Tgm2;Cd74;Stat1;Gcnt2;Mpl;H2-Ab1;Ifi27;Lmo2
system development%GObp%GO:0048731,0.3007829246012746,1.7876436103101856,0.0,0.01879254690146697,4434,34,Prtn3;Tgm2;Cd74;Stat1;Apobec3;Mpl;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Cbfa2t3;Nfkb1;Ldlr;Camk2d;H2-T23;0610009B22Rik;Gon4l;Aplp2;Myb;Smarca2;Atpif1;Rpl38;Lgals1;Cox7b;Pdcd4,Prtn3;Tgm2;Cd74;Stat1;Apobec3;Mpl;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Cbfa2t3;Nfkb1;Ldlr;Camk2d;H2-T23;0610009B22Rik;Gon4l
positive regulation of metabolic process%GObp%GO:0009893,0.35872743345010316,1.835441458482148,0.0,0.01896950120374067,3847,32,Trim12a;Jund;Cd74;Stat1;Mpl;Ltb;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Fdps;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1;Hnrnpd;Rbm3,Trim12a;Jund;Cd74;Stat1;Mpl;Ltb;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Fdps;Camk2d;Dtx3l
regulation of cellular process%GOmf%GO:0050794,0.3943011451822409,1.7943761545737076,0.0,0.019077282460580106,4009,27,Trim12a;Jund;Cd74;Stat1;Mpl;Hipk1;Ltb;Etf1;Lmo2;Hlf;Tsc22d1;Akap13;Eif4b;Nfe2;Gpr171;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d;Rplp1;Cks2,Trim12a;Jund;Cd74;Stat1;Mpl;Hipk1;Ltb;Etf1;Lmo2;Hlf;Tsc22d1;Akap13;Eif4b;Nfe2;Gpr171;Tnfsf10;Foxp1;Akirin2
negative regulation of cellular process%GObp%GO:0048523,0.3090817791342635,1.838414194657638,0.0,0.019296561569322405,5066,48,Jund;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Mpl;Tspan32;Hipk1;Ndrg1;H2-Ab1;Ifi27;Osbpl8;Lmo2;Apoe;Tsc22d1;Cyp51;Pcnt;Nfe2;Gpr171;Ptprc;Rap1b;Rgs1;H2-K1;Foxp1;Sptan1;Akirin2;Cbfa2t3;Madd;Nfkb1;Ldlr;Camk2d;Dtx3l;Gon4l;Ddb1;Mcl1;Myb;Smarca2;Eps8;Atpif1;Hnrnpd;Rps26;Lgals1;Cbx3;Alad;Pdcd4;Arhgdib,Jund;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Mpl;Tspan32;Hipk1;Ndrg1;H2-Ab1;Ifi27;Osbpl8;Lmo2;Apoe;Tsc22d1;Cyp51;Pcnt;Nfe2;Gpr171;Ptprc;Rap1b;Rgs1;H2-K1;Foxp1;Sptan1;Akirin2
transcription regulator activity%GOmf%GO:0140110,0.4166666666666654,1.8048304512096618,0.0,0.0193707791138198,1816,15,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2
"catalytic activity, acting on a protein%GOmf%GO:0140096",0.4162888157968508,1.8414410106318415,0.0,0.019635097737205256,2272,16,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Trim56;Akap13;Trim34a;Ptprc;Usp8;Trim47;Camk2d;Dtx3l;Tpst2;Hint1,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Trim56;Akap13;Trim34a;Ptprc
defense response%GObp%GO:0006952,0.5760444199454544,1.812013732287087,0.0,0.019673447537473236,1464,17,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;Tspan32;H2-Eb1;H2-Ab1;Ifi27;Trim56;Trim34a;Ptprc;H2-K1;Akirin2;Dtx3l;Rpl39,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;Tspan32;H2-Eb1;H2-Ab1;Ifi27;Trim56;Trim34a;Ptprc;H2-K1;Akirin2
multicellular organism development%GObp%GO:0007275,0.3084540693667249,1.8144601592307128,0.0,0.019985724482512488,5086,39,H2-Q7;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Hmgcr;Mpl;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;H2-T23;0610009B22Rik;Gon4l;Aplp2;Mcl1;Myb;Smarca2;Atpif1;Rpl38;Cks2;Lgals1;Cox7b;Pdcd4,H2-Q7;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Hmgcr;Mpl;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;H2-T23;0610009B22Rik;Gon4l;Aplp2;Mcl1;Myb;Smarca2
identical protein binding%GOmf%GO:0042802,0.31915814251144775,1.7816263039301856,0.0,0.02057353990846874,2376,30,Trim12a;Iigp1;H2-Q7;Stat1;Apobec3;Hmgcr;H2-Q6;Ifi27;Rabac1;Lmo2;Apoe;Trim34a;Nfe2;Tnfsf10;H2-Q4;H2-K1;Foxp1;Akirin2;Nfkb1;Ldlr;Camk2d;H2-T23;H2-T22;Tpst2;Aplp2;Mcl1;Lgals1;Cbx3;S100a11;Alad,Trim12a;Iigp1;H2-Q7;Stat1;Apobec3;Hmgcr;H2-Q6;Ifi27;Rabac1;Lmo2;Apoe;Trim34a;Nfe2;Tnfsf10;H2-Q4;H2-K1;Foxp1;Akirin2;Nfkb1;Ldlr;Camk2d;H2-T23;H2-T22;Tpst2;Aplp2;Mcl1
intracellular membrane-bounded organelle%GOcc%GO:0043231,0.30065995152607805,1.7678904520406942,0.0,0.02398286937901499,11713,104,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Hipk1;H2-Q6;Shisa5;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Cers4;Trim34a;Nfe2;H2-Q4;Chic2;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;Sp140;Aplp2;Mcl1;Myb;Smarca2;Atpif1;Rps29;Rps15a;Snrpd2;Cox5b;Hnrnpd;Cox8a;Rpl34;Sem1;Snrpe;Rps26;Rpl35a;Rpl36;Ost4;Rps25;Ndufa13;Atp5j2;Cox7a2;Hint1;Lgals1;Cox7b;Cbx3;S100a11;Nop10;Cox6c;Atp5e;Rpl41;Rbm3;Pdcd4;Snrpf;Echdc2,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Hipk1;H2-Q6;Shisa5;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Cers4;Trim34a;Nfe2;H2-Q4;Chic2;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;Sp140;Aplp2;Mcl1;Myb;Smarca2
regulation of response to external stimulus%GObp%GO:0032101,0.4482035995429797,1.76923966865545,0.0,0.024330447196102164,972,16,Trim12a;Cd74;Stat1;Apobec3;Ctla2a;Hmgcr;Tspan32;Apoe;Trim56;Foxp1;Akirin2;Nfkb1;Ldlr;Dtx3l;Lgals1;Pdcd4,Trim12a;Cd74;Stat1;Apobec3;Ctla2a;Hmgcr;Tspan32
bounding membrane of organelle%GOcc%GO:0098588,0.4333333333333328,1.755067258455934,0.0,0.025615506026882204,1223,15,H2-Q7;Hmgcr;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;H2-Q4;H2-K1;Usp8;Pgap2;Ldlr;H2-T23;Sypl;H2-T22;Mcl1,H2-Q7;Hmgcr;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;H2-Q4;H2-K1;Usp8;Pgap2;Ldlr;H2-T23;Sypl;H2-T22;Mcl1
binding%GOmf%GO:0005488,0.359054710097878,1.751927437928982,0.0,0.02720279165675311,14113,99,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Hmgcr;Wdfy1;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Ptprc;Rap1b;Tnfsf10;H2-Q4;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Lars2;Plppr3;Cbfa2t3;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Eps8;Atpif1;Rps29;Snrpd2;Hnrnpd;Crip1;Rplp1;Sem1;Snrpe;Cks2;Rps26;Dars;Rpl39;Ndufa13;Hint1;Lgals1;Cbx3;S100a11;Nop10;Atp5e;Rpl41;Rbm3;Alad;Pdcd4;Rpl22l1;Snrpf;Arhgdib,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Hmgcr;Wdfy1;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Ptprc;Rap1b;Tnfsf10;H2-Q4;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2
"regulation of transcription, DNA-templated%GOmf%GO:0006355",0.4166666666666654,1.737999408480995,0.0,0.028358122576537994,1816,15,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2
cellular anatomical entity%GOcc%GO:0110165,0.5084236194185285,1.7381118390014247,0.0,0.028746590009093305,19283,126,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;Sp140;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Eps8;Atpif1;Rps29;Rpl38;Rps15a;Snrpd2;Cox5b;Hnrnpd;Crip1;Cox8a;Rplp1;Rpl34;Rpl28;Sem1;Snrpe;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Ndufa13;Atp5j2;Cox7a2;Hint1;Lgals1;Cox7b;Cbx3;S100a11;Nop10;Cox6c;Atp5e;Rpl41;Rbm3;Alad;Pdcd4;Rpl22l1;Snrpf;Arhgdib;Echdc2,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2
nucleobase-containing compound metabolic process%GObp%GO:0006139,-0.30411431320438315,-1.6709544516615573,0.0,0.03013145586135591,2283,26,Jund;Stat1;Apobec3;Hmgcr;Etf1;Foxp1;Pabpn1;Lars2;Cbfa2t3;Uvssa;Dtx3l;Ddb1;Snrpd2;Hnrnpd;Sem1;Snrpe;Rps17;Dars;Rpl35a;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rbm3;Snrpf,Sem1;Snrpe;Rps17;Dars;Rpl35a;Rps25;Atp5j2;Hint1;Nop10;Atp5e;Rbm3;Snrpf
hydrolase activity%GOmf%GO:0016787,0.40776146876972386,1.7294986945547335,0.0,0.03171068284558649,2377,17,Gdpd3;Iigp1;Prtn3;Tgm2;Apobec3;Ctla2a;Psmb8;Ptprc;Rap1b;Usp8;Lars2;Plppr3;Rab6b;Smarca2;Hint1;Atp5e;Arhgdib,Gdpd3;Iigp1;Prtn3;Tgm2;Apobec3;Ctla2a
macromolecule metabolic process%GOmf%GO:0043170,0.43898369432633155,1.720030572125182,0.0,0.03228463185636633,2684,19,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Lars2;Trim47;Camk2d;Dtx3l;Eif3d;Hint1,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Lars2;Trim47;Camk2d;Dtx3l
regulation of cellular metabolic process%GOmf%GO:0031323,0.3201973824815366,1.7200926000630903,0.0,0.032703912789565893,2399,21,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d;Rplp1;Cks2,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d
metal ion binding%GOmf%GO:0046872,0.3549854350870582,1.7267371055011576,0.0,0.033134227431533866,3598,25,Trim12a;Gdpd3;Idi1;Tgm2;Apobec3;Wdfy1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Tnfsf10;Foxp1;Sptan1;Cbfa2t3;Ldlr;Trim47;Fdps;Dtx3l;Aplp2;Rps29;Crip1;S100a11;Alad,Trim12a;Gdpd3;Idi1;Tgm2;Apobec3;Wdfy1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Tnfsf10;Foxp1;Sptan1;Cbfa2t3;Ldlr;Trim47;Fdps;Dtx3l
cellular developmental process%GObp%GO:0048869,0.3975959745552742,1.7106579994435926,0.0,0.033646852609799514,3916,30,Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Mpl;Hipk1;Ndrg1;H2-Ab1;Psmb8;Osbpl8;Apoe;Hlf;Pcnt;Akap13;Ptprc;Rap1b;Foxp1;Cbfa2t3;Ldlr;Camk2d;Gon4l;Aplp2;Mcl1;Myb;Smarca2;Atpif1;Lgals1;Pdcd4,Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Mpl;Hipk1;Ndrg1;H2-Ab1;Psmb8;Osbpl8;Apoe;Hlf;Pcnt;Akap13;Ptprc;Rap1b
cation binding%GOmf%GO:0043169,0.3549854350870582,1.7038887642065923,0.0,0.03454322750063887,3698,25,Trim12a;Gdpd3;Idi1;Tgm2;Apobec3;Wdfy1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Tnfsf10;Foxp1;Sptan1;Cbfa2t3;Ldlr;Trim47;Fdps;Dtx3l;Aplp2;Rps29;Crip1;S100a11;Alad,Trim12a;Gdpd3;Idi1;Tgm2;Apobec3;Wdfy1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Tnfsf10;Foxp1;Sptan1;Cbfa2t3;Ldlr;Trim47;Fdps;Dtx3l
nitrogen compound metabolic process%GOmf%GO:0006807,0.3753179393318051,1.7043420411772987,0.0,0.034975017844396855,2741,22,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Lars2;Trim47;Camk2d;Dtx3l;Eif3d;Atp5j2;Hint1;Atp5e,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc
regulation of gene expression%GOmf%GO:0010468,0.4102564102564093,1.7029828263085922,0.0,0.035828067060113857,1976,18,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2;Eif3d,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2;Eif3d
regulation of nucleobase-containing compound metabolic process%GOmf%GO:0019219,0.4166666666666654,1.6823713208616509,0.0,0.03664049488460623,1830,15,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2
organic substance metabolic process%GOmf%GO:0071704,0.3753179393318051,1.6836359628291648,0.0,0.037081946630203894,2889,22,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Lars2;Trim47;Camk2d;Dtx3l;Eif3d;Atp5j2;Hint1;Atp5e,Trim12a;Prtn3;Tgm2;Apobec3;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc
membrane%GOcc%GO:0016020,0.34670779707515514,1.671079119191024,0.0,0.043417263530975414,9651,61,Gdpd3;Iigp1;H2-Q7;Prtn3;Tgm2;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Rabac1;Osbpl8;Apoe;Cyp51;Akap13;Cers4;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Sptan1;Usp8;Slc35c2;Plppr3;Pgap2;Cbfa2t3;Madd;Ldlr;Camk2d;H2-T23;Dtx3l;Sypl;Rab6b;H2-T22;Tpst2;Aplp2;Mcl1;Eps8;Cox5b;Cox8a;Ost4;Ndufa13;Atp5j2;Cox7a2;Hint1;Cox7b;Cox6c;Atp5e;Arhgdib,Gdpd3;Iigp1;H2-Q7;Prtn3;Tgm2;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Rabac1;Osbpl8;Apoe;Cyp51;Akap13;Cers4;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Sptan1;Usp8;Slc35c2;Plppr3;Pgap2;Cbfa2t3;Madd;Ldlr;Camk2d;H2-T23;Dtx3l;Sypl;Rab6b;H2-T22;Tpst2
multicellular organismal process%GObp%GO:0032501,0.298639129174461,1.6730275668417636,0.0,0.04392211543249838,7780,46,H2-Q7;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Gcnt2;Hmgcr;Mpl;Tspan32;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;H2-T23;0610009B22Rik;Gon4l;Tpst2;Aplp2;Mcl1;Myb;Smarca2;Eps8;Atpif1;Rpl38;Hnrnpd;Cks2;Lgals1;Cox7b;S100a11;Pdcd4,H2-Q7;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Gcnt2;Hmgcr;Mpl;Tspan32;Hipk1;Ltb;Ndrg1;H2-Ab1;Lmo2;Apoe;Hlf;Pcnt;Akap13
regulation of multicellular organismal process%GObp%GO:0051239,0.4169707351584563,1.6748196414884158,0.0,0.04443884620229248,2958,24,Tgm2;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Ltb;Lmo2;Apoe;Trim56;Cyp51;Nfe2;Gpr171;Ptprc;Foxp1;Akirin2;Nfkb1;Ldlr;Fdps;Camk2d;Myb;Pdcd4;Arhgdib,Tgm2;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Ltb;Lmo2;Apoe;Trim56;Cyp51;Nfe2;Gpr171;Ptprc;Foxp1;Akirin2;Nfkb1;Ldlr;Fdps;Camk2d
