Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
response to biotic stimulus%GObp%GO:0009607,0.21655646156447808,1.254694898891582,0.0,0.40301608063399247,1616,19,Trim12a;Bcl2;Nkg7;Tspan32;Abl1;Hspa5;Hsp90aa1;Hras;Psmb9;Trim34a;H2-Q7;Rrp1b;Map2k3;Mndal;Fau;Hmgb2;Rpl39;Elane;Trim59,Trim12a;Bcl2;Nkg7;Tspan32;Abl1;Hspa5
purine nucleotide binding%GOmf%GO:0017076,0.3632717890433741,1.2504117843401026,0.25,0.4073771426399605,1826,16,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Fkbp4;Map2k3;Cct5;Ube2s;Gimap6;Ube2c,Cdk6;Rfc2;Abl1;Hspa5;Lars2;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras
heterocycle metabolic process%GObp%GO:0046483,0.24509803921568651,1.2323641710792503,0.25,0.41807277529161474,2420,30,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe,Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe
cellular response to chemical stimulus%GObp%GO:0070887,0.19527180210129969,1.2325529663885522,0.0,0.42299127853033963,2843,20,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Jund;Ybx3;Hspa9;Fkbp4;Sdf2l1;H2-Q7;Cul3;Map2k3;Mrpl15;Mndal;Rpl23;Hmgb2;Crip1;Zbtb20;Anxa5,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Jund;Ybx3;Hspa9
GENERIC TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 78%212436,0.27506700309128906,1.236946299445953,0.0,0.4243841069550848,910,16,Cdk6;Ndrg1;Rfc2;Rpa2;Psmb8;Abl1;Msh2;Exo1;Smarce1;Wdr5;Psmd11;Psmb9;Ssrp1;Hus1;Cox8a;Ube2c,Cdk6;Ndrg1;Rfc2;Rpa2;Psmb8;Abl1
regulation of protein metabolic process%GObp%GO:0051246,0.33317912689860707,1.220764869015205,0.4,0.4433431316317752,2625,22,Bcl2;Calr;Uhrf1;Psmb8;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn;Wdr5;Psmb9;Cul3;Map2k3;Rpl5;Hus1;Rpl23;Rbm3;Ube2s;Cirbp,Bcl2;Calr;Uhrf1;Psmb8;Abl1;Cycs;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn
organic cyclic compound metabolic process%GObp%GO:1901360,0.2499999999999998,1.223270846635913,0.2857142857142857,0.44492186083614343,2735,32,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Ebp;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe,Bcl2;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Lars2;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Exo1;Pds5a;Ebp;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Rpl5;Rcl1;Itpa;Hus1;Rpl35a;Rbm3;Hmgb2;Rpl27;Snrpe
regulation of RNA biosynthetic process%GObp%GO:2001141,0.18660730777355042,1.1994397813636044,0.3333333333333333,0.47259025587101294,3283,23,Trim12a;Cdk6;Calr;Uhrf1;Chchd10;Jund;Ybx3;Gnl3;Hras;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Btaf1;Sap30;Rpl23;Hmgb2;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Calr;Uhrf1;Chchd10;Jund;Ybx3;Gnl3;Hras;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Btaf1;Sap30
regulation of nucleobase-containing compound metabolic process%GObp%GO:0019219,0.24670766237951086,1.2044733175680116,0.375,0.4744621273880835,3856,32,Trim12a;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Chchd10;Jund;Ybx3;Hsp90aa1;Gnl3;Msh2;Ppp4c;Hras
regulation of biosynthetic process%GObp%GO:0009889,0.1968181214009462,1.1898318665488972,0.4,0.47708693734947927,4099,34,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Cycs;Jund;Ybx3;Hsp90aa1;Gnl3;Hras;Pds5a;Dynll1;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Cycs;Jund;Ybx3;Hsp90aa1;Gnl3
positive regulation of cellular process%GObp%GO:0048522,0.2012523035165228,1.1951612983380153,0.4,0.47748466044996013,6069,45,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Wdfy1;Igfbp4;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn;Cd63;Dynll1;Wdr5;Slc25a4;Cd27;Trim34a;H2-Q7;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Rpl5;Rpl23;Rbm3;Hmgb2;Ube2s;Cirbp;Zbtb20;Anxa5;Elane;Racgap1;Nfix;S100a11;Lgals1;Ube2c,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Wdfy1;Igfbp4;Uhrf1;Chchd10;Slc25a5;Abl1;Cycs;Hspa5;Jund;Hsp90aa1;Gnl3;Msh2;Hras;Clspn
organic cyclic compound binding%GOmf%GO:0097159,0.21010689769042667,1.1902725092351594,0.2222222222222222,0.482272664929365,5556,52,Hbb-bt;Erh;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Abl1;Cycs;Xrn2;Hspa5;Lars2;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Clspn;Lsm8;Nop56;Fkbp4;Exo1;Smarce1;Eif3g;Snu13;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Itpa;Rpl23;Rpl41;Rbm3;Hmgb2;Ube2s;Cirbp;Snrpe;Zbtb20;Nfix;Rpl22l1;Gimap6;Cenpa;Ube2c,Hbb-bt;Erh;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Abl1;Cycs;Xrn2;Hspa5;Lars2;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Clspn;Lsm8
plasma membrane%GOcc%GO:0005886,0.2556659920504508,1.1820011570111304,0.2857142857142857,0.48666017853547217,5541,25,Ndrg1;Nkg7;Calr;Tspan32;Uhrf1;Hspa5;Hsp90aa1;Ppp4c;Hras;Nisch;Gpr171;Cd63;Exo1;Pds5a;Gnb4;Cd27;Snu13;H2-Q7;Cul3;Fam126b;Cdv3;Tm2d1;Anxa5;Racgap1;Ube2c,Ndrg1;Nkg7;Calr;Tspan32;Uhrf1;Hspa5;Hsp90aa1;Ppp4c;Hras;Nisch;Gpr171;Cd63;Exo1;Pds5a;Gnb4;Cd27;Snu13;H2-Q7;Cul3
organelle lumen%GOcc%GO:0043233,0.20259541293263558,1.1574368001039927,0.0,0.5053532167096836,4501,57,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Hus1;Rpl23;Rbm3;Hmgb2;Cirbp;Rpl27;Zbtb20;Racgap1;Knl1;Spc24;Cenpa,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa
hydrolase activity%GOmf%GO:0016787,0.2540189795081546,1.1600288333823887,0.16666666666666666,0.5073874975857852,2377,22,Rfc2;Psmb8;Xrn2;Hspa5;Lars2;Hsp90aa1;Hspa9;Msh2;Ppp4c;Hras;Exo1;Gnb4;Psmb9;Abhd14a;Sec23ip;Ung;Cct5;Exosc10;Rcl1;Itpa;Elane;Ptpn18,Rfc2;Psmb8;Xrn2;Hspa5;Lars2;Hsp90aa1;Hspa9;Msh2;Ppp4c;Hras;Exo1;Gnb4;Psmb9;Abhd14a;Sec23ip;Ung;Cct5;Exosc10;Rcl1;Itpa
GENE EXPRESSION (TRANSCRIPTION)%REACTOME DATABASE ID RELEASE 78%74160,0.2477264264701934,1.1620530032242888,0.25,0.5078864353312302,1150,20,Cdk6;Ndrg1;Rfc2;Rpa2;Uhrf1;Psmb8;Abl1;Hsp90aa1;Msh2;Exo1;Smarce1;Wdr5;Psmd11;Psmb9;Ssrp1;Sap30;Hus1;Cox8a;Nfix;Ube2c,Cdk6;Ndrg1;Rfc2;Rpa2;Uhrf1;Psmb8;Abl1
organonitrogen compound metabolic process%GObp%GO:1901564,0.18146867160852378,1.1653188655874331,0.2,0.5089158226797278,4649,47,Hbb-bt;Trim12a;Cdk6;Bcl2;Calr;Tspan32;Uhrf1;Psmb8;Gclm;Abl1;Cycs;Hspa5;Lars2;Amd1;Hspa9;Ppp4c;Clspn;Fkbp4;Mrpl32;Sdf2l1;Wdr5;Eif3g;Psmd11;Psmb9;Trim34a;Cul3;Glrx5;Map2k3;Mrpl15;Rpl5;Mrps30;Itpa;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Ube2s;Krtcap2;Rpl39;Elane;Ptpn18;Rpl22l1;Trim59;Ost4;Ube2c,Hbb-bt;Trim12a;Cdk6;Bcl2;Calr;Tspan32;Uhrf1;Psmb8;Gclm;Abl1;Cycs;Hspa5;Lars2;Amd1
negative regulation of metabolic process%GObp%GO:0009892,0.2180678322591797,1.1541867746126153,0.25,0.5125394321766562,3149,29,Cdk6;Bcl2;Calr;Uhrf1;Abl1;Cycs;Xrn2;Jund;Ybx3;Msh2;Ppp4c;Hras;Mrto4;Pds5a;Dynll1;Smarce1;Wdr5;Cul3;Btaf1;Exosc10;Sap30;Rpl5;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Cdk6;Bcl2;Calr;Uhrf1;Abl1;Cycs;Xrn2;Jund;Ybx3;Msh2;Ppp4c;Hras;Mrto4;Pds5a;Dynll1;Smarce1;Wdr5
negative regulation of cellular process%GObp%GO:0048523,0.2463851159681533,1.1631686388874307,0.4,0.5131769190325972,5066,47,Cdk6;Bcl2;Ndrg1;Calr;Tspan32;Rpa2;Uhrf1;Gclm;Slc25a5;Abl1;Cycs;Hspa5;Jund;Ybx3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Gpr171;Cd63;Fkbp4;Pds5a;Dynll1;Smarce1;Wdr5;Slc25a4;Cd27;Cul3;Map2k3;Ung;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Hus1;Rpl23;Hmgb2;Cirbp;Zbtb20;Anxa5;Elane;Nfix;Trim59;Lgals1,Cdk6;Bcl2;Ndrg1;Calr;Tspan32;Rpa2;Uhrf1;Gclm;Slc25a5;Abl1;Cycs;Hspa5;Jund;Ybx3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Gpr171;Cd63;Fkbp4;Pds5a;Dynll1;Smarce1;Wdr5;Slc25a4
DNA binding%GOmf%GO:0003677,0.2366345273892783,1.1327247497257507,0.0,0.5369600825042465,2361,23,Erh;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Wdr76;Jund;Ybx3;Msh2;Clspn;Exo1;Smarce1;Pbx4;Ung;Ssrp1;Btaf1;Sap30;Mndal;Hmgb2;Zbtb20;Nfix;Cenpa,Erh;Rfc2;Rpa2;Uhrf1;Abl1;Xrn2;Wdr76;Jund;Ybx3;Msh2;Clspn
regulation of multicellular organismal process%GObp%GO:0051239,0.2686146654553307,1.1395681138018172,0.125,0.5369889280633389,2958,22,Cdk6;Bcl2;Calr;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Gpr171;Cd63;Wdr5;Slc25a4;Cd27;Map2k3;Mndal;Hmgb2;Zbtb20;Anxa5;Elane;Racgap1,Cdk6;Bcl2;Calr;Abl1;Hspa5;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Gpr171;Cd63
catalytic activity%GOmf%GO:0003824,0.201175939227534,1.1349316919926216,0.375,0.5392024746562126,5613,45,Hbb-bt;Trim12a;Cdk6;Eci1;Rfc2;Uhrf1;Psmb8;Gclm;Abl1;Xrn2;Hspa5;Lars2;Amd1;Hsp90aa1;Hspa9;Msh2;Ppp4c;Hras;Fkbp4;Exo1;Smarce1;Wdr5;Gnb4;Ebp;Psmb9;Trim34a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Ung;Cct5;Btaf1;Exosc10;Rcl1;Itpa;Uqcrh;Ube2s;Cox8a;Elane;Ptpn18;Trim59;Ube2c;Echdc2,Hbb-bt;Trim12a;Cdk6;Eci1;Rfc2;Uhrf1;Psmb8;Gclm;Abl1;Xrn2;Hspa5;Lars2;Amd1;Hsp90aa1;Hspa9;Msh2;Ppp4c;Hras;Fkbp4;Exo1;Smarce1;Wdr5;Gnb4;Ebp;Psmb9;Trim34a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Ung;Cct5;Btaf1;Exosc10
membrane%GOcc%GO:0016020,0.20777230531835808,1.1400028055327898,0.25,0.542305650123372,9651,45,Erh;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Tspan32;Uhrf1;Chchd10;Slc25a5;Hspa5;Hsp90aa1;Ppp4c;Hras;Nisch;Gpr171;Cd63;Glipr1;Exo1;Tmem238;Pds5a;Dynll1;Sdf2l1;Slc25a4;Gnb4;Ebp;Cd27;Snu13;H2-Q7;Cul3;Abhd14a;Sec23ip;Fam126b;Cdv3;Uqcrh;Tm2d1;Tmx4;Cox8a;Krtcap2;Sec61g;Anxa5;Racgap1;Trim59;Ost4;Ube2c,Erh;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Tspan32;Uhrf1;Chchd10;Slc25a5;Hspa5;Hsp90aa1;Ppp4c;Hras;Nisch;Gpr171;Cd63;Glipr1;Exo1;Tmem238;Pds5a;Dynll1;Sdf2l1;Slc25a4;Gnb4;Ebp;Cd27;Snu13;H2-Q7;Cul3;Abhd14a;Sec23ip
multicellular organism development%GObp%GO:0007275,0.22192854309199073,1.1270444442164909,0.1111111111111111,0.5435030794652246,5086,30,Cdk6;Bcl2;Ndrg1;Slc25a5;Abl1;Hspa5;Rabgap1l;Amd1;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Fkbp4;Exo1;Pds5a;Smarce1;Wdr5;Ebp;H2-Q7;Cul3;Pbx4;Ung;Sap30;Hus1;Hmgb2;Ptpn18;Racgap1;Nfix;Lgals1,Cdk6;Bcl2;Ndrg1;Slc25a5;Abl1;Hspa5;Rabgap1l;Amd1;Ybx3;Hsp90aa1;Hspa9;Msh2;Hras;Fkbp4;Exo1;Pds5a;Smarce1;Wdr5;Ebp;H2-Q7;Cul3;Pbx4;Ung
regulation of apoptotic process%GObp%GO:0042981,0.28813150596354486,1.1215011143925895,0.25,0.5462130369409476,1565,17,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Msh2;Hras;Sdf2l1;Slc25a4;Cd27;Rrp1b;Ung;Hmgb2;Anxa5;Lgals1,Bcl2;Gclm;Slc25a5;Abl1;Hspa5;Ybx3;Hsp90aa1;Msh2;Hras
regulation of biological quality%GObp%GO:0065008,0.28399599827459193,1.1225977254818993,0.2,0.5499226236533541,4109,21,Bcl2;Calr;Tspan32;Chchd10;Gclm;Slc25a5;Abl1;Hsp90aa1;Hspa9;Hras;Nisch;Slc25a4;Cul3;Cct5;Rpl5;Rpl23;Ube2s;Cirbp;Zbtb20;Anxa5;Ube2c,Bcl2;Calr;Tspan32;Chchd10;Gclm;Slc25a5;Abl1;Hsp90aa1;Hspa9;Hras;Nisch
cytosol%GOcc%GO:0005829,0.22496773697016081,1.109758198179015,0.3333333333333333,0.5638217081434747,3851,43,Hbb-bt;Trim12a;Cdk6;Bcl2;Ndrg1;Calr;Wdfy1;Psmb8;Abl1;Cycs;Hspa5;Amd1;Ybx3;Hsp90aa1;Ahsa1;Ppp4c;Hras;Nisch;Fkbp4;Dynll1;Eif3g;Psmb9;Trim34a;Glrx5;Map2k3;Cct5;Exosc10;Rpl5;Mndal;Itpa;Cdv3;Rpl35a;Rpl23;Rpl41;Fau;Rpl27;Snrpe;Rpl39;Anxa5;Rpl22l1;Gimap6;Lgals1;Ube2c,Hbb-bt;Trim12a;Cdk6;Bcl2;Ndrg1;Calr;Wdfy1;Psmb8;Abl1;Cycs;Hspa5;Amd1;Ybx3;Hsp90aa1;Ahsa1;Ppp4c;Hras;Nisch
animal organ development%GObp%GO:0048513,0.2977685069503238,1.1080360411369774,0.5,0.5642635950568692,3363,19,Cdk6;Bcl2;Slc25a5;Abl1;Hspa5;Rabgap1l;Ybx3;Hspa9;Msh2;Hras;Fkbp4;Pds5a;Ebp;Cul3;Pbx4;Sap30;Hmgb2;Nfix;Lgals1,Cdk6;Bcl2;Slc25a5;Abl1;Hspa5;Rabgap1l;Ybx3;Hspa9;Msh2;Hras
identical protein binding%GOmf%GO:0042802,0.2711914208729736,1.1052630733864113,0.4,0.5674792084886722,2376,19,Trim12a;Bcl2;Eci1;Uhrf1;Xrn2;Amd1;Hsp90aa1;Msh2;Nisch;Dynll1;Ebp;Trim34a;H2-Q7;Chaf1a;Cul3;Itpa;Anxa5;S100a11;Lgals1,Trim12a;Bcl2;Eci1;Uhrf1;Xrn2;Amd1;Hsp90aa1;Msh2;Nisch;Dynll1;Ebp;Trim34a;H2-Q7;Chaf1a;Cul3
heterocyclic compound binding%GOmf%GO:1901363,0.21010689769042667,1.0960823595241387,0.5,0.5885554324040129,5474,52,Hbb-bt;Erh;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Abl1;Cycs;Xrn2;Hspa5;Lars2;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Clspn;Lsm8;Nop56;Fkbp4;Exo1;Smarce1;Eif3g;Snu13;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Rpl5;Mndal;Itpa;Rpl23;Rpl41;Rbm3;Hmgb2;Ube2s;Cirbp;Snrpe;Zbtb20;Nfix;Rpl22l1;Gimap6;Cenpa;Ube2c,Hbb-bt;Erh;Cdk6;Calr;Rfc2;Rpa2;Uhrf1;Abl1;Cycs;Xrn2;Hspa5;Lars2;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Hspa9;Msh2;Hras;Clspn;Lsm8
regulation of macromolecule biosynthetic process%GObp%GO:0010556,0.18437517764230332,1.0920366031115725,0.3333333333333333,0.5901306894997748,3832,32,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Jund;Ybx3;Hsp90aa1;Gnl3;Hras;Pds5a;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Jund;Ybx3;Hsp90aa1;Gnl3
regulation of protein modification process%GObp%GO:0031399,0.300036113284908,1.0580054728071147,0.25,0.6383661481562058,1584,15,Bcl2;Abl1;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn;Wdr5;Cul3;Map2k3;Rpl5;Hus1;Rpl23;Ube2s,Bcl2;Abl1;Hspa5;Hsp90aa1;Gnl3;Ppp4c;Hras;Clspn
regulation of cellular biosynthetic process%GObp%GO:0031326,0.1968181214009462,1.058812863538569,0.2857142857142857,0.6412563434371142,4019,34,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Cycs;Jund;Ybx3;Hsp90aa1;Gnl3;Hras;Pds5a;Dynll1;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Cct5;Btaf1;Exosc10;Sap30;Rpl5;Rpl23;Rbm3;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Bcl2;Calr;Rfc2;Uhrf1;Chchd10;Cycs;Jund;Ybx3;Hsp90aa1;Gnl3
biological process involved in interspecies interaction between organisms%GObp%GO:0044419,0.22022297886625913,1.0611361013385696,0.3333333333333333,0.6441972438983894,1713,19,Trim12a;Bcl2;Nkg7;Tspan32;Abl1;Hsp90aa1;Hras;Psmb9;Trim34a;H2-Q7;Rrp1b;Map2k3;Sap30;Mndal;Fau;Hmgb2;Rpl39;Elane;Trim59,Trim12a;Bcl2;Nkg7;Tspan32
regulation of cellular component organization%GObp%GO:0051128,0.22077937910412962,1.0613436069268767,0.5,0.6498981044638619,2460,22,Bcl2;Calr;Igfbp4;Chchd10;Slc25a5;Abl1;Hspa5;Hsp90aa1;Gnl3;Hras;Cd63;Fkbp4;Dynll1;Slc25a4;Cul3;Cct5;Ssrp1;Exosc10;Mndal;Cirbp;Lgals1;Ube2c,Bcl2;Calr;Igfbp4;Chchd10;Slc25a5;Abl1;Hspa5;Hsp90aa1;Gnl3;Hras;Cd63;Fkbp4;Dynll1;Slc25a4
RNA POLYMERASE II TRANSCRIPTION%REACTOME%R-HSA-73857.5,0.27506700309128906,1.0385820658328413,0.42857142857142855,0.6682169915608401,1020,16,Cdk6;Ndrg1;Rfc2;Rpa2;Psmb8;Abl1;Msh2;Exo1;Smarce1;Wdr5;Psmd11;Psmb9;Ssrp1;Hus1;Cox8a;Ube2c,Cdk6;Ndrg1;Rfc2;Rpa2;Psmb8;Abl1
membrane-enclosed lumen%GOcc%GO:0031974,0.20259541293263558,1.033614675681862,0.3333333333333333,0.6755199700582795,4501,57,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Hus1;Rpl23;Rbm3;Hmgb2;Cirbp;Rpl27;Zbtb20;Racgap1;Knl1;Spc24;Cenpa,Trim12a;Cdk6;Bcl2;Calr;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Jund;Gnl3;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Smarce1;Wdr5;Snu13;Psmb9;Trim34a;Rrp1b;Glrx5;Ung;Ssrp1;Btaf1;Exosc10;Sap30;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa
cellular biosynthetic process%GObp%GO:0044249,-0.2224183724644577,-1.0722079724945972,0.5,0.6866666666666666,2093,27,Rfc2;Rpa2;Gclm;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Mrpl32;Eif3g;Chaf1a;Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4,Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4
cellular nitrogen compound metabolic process%GObp%GO:0034641,0.1696310970910807,1.024843845932008,0.4,0.6929857116348116,3002,43,Hbb-bt;Rfc2;Rpa2;Uhrf1;Gclm;Abl1;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Mrpl32;Exo1;Pds5a;Eif3g;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Mrpl15;Rpl5;Mrps30;Rcl1;Itpa;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Rpl27;Snrpe;Rpl39;Elane;Rpl22l1,Hbb-bt;Rfc2;Rpa2;Uhrf1;Gclm;Abl1;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Msh2;Ppp4c;Clspn;Lsm8;Mrto4;Mrpl32;Exo1;Pds5a;Eif3g;Snu13;Rrp1b;Chaf1a;Ung;Ssrp1;Exosc10;Mrpl15;Rpl5;Mrps30;Rcl1;Itpa;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2
